ENTIDAD|NOMBRE ENTIDAD|MUNICIPIO|NOMBRE MUNICIPIO|LOCALIDAD|NOMBRE LOCALIDAD|TIPO
32|ZACATECAS|31|MONTE ESCOBEDO|73|EL RINCON|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|75|RIO EL ALICANTE|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|76|LOS ROMERO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|77|EL SALTO DE SANTA CRUZ|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|78|EL SALVADOR|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|79|SAN ANTOÑITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|80|SAN ANTONIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|81|SAN BARTOLO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|82|SAN CAYETANO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|83|SAN FERNANDO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|84|SAN DIEGO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|85|SAN ISIDRO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|86|SAN JOSE DE LA CRUZ|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|87|SAN LUIS (EL GATO)|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|88|SAN PABLO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|89|SAN PEDRO DE LOS NAVA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|90|SAN PEDRO DE PASTORIA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|91|SAN RAMON|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|92|SAN SEBASTIAN|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|93|SANTA BARBARA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|94|SANTA RITA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|95|SANTA ROSA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|96|SANTA TERESA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|98|LA SOLEDAD|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|99|LA TABERNA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|101|EL TERRERO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|104|LAS TROJES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|105|VALLE NUEVO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|106|EL VELADOR|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|107|EL VERGEL|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|108|VICENTE GUERRERO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|110|GENERAL LOPEZ RAYON|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|111|LA LAGUNA DE GAMBOA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|115|EL POCITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|116|EL RANCHITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|118|EL PARRAL|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|119|SAN JUAN|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|120|EL MILAGRO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|121|LA PROVIDENCIA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|122|LA ESTANCIA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|123|EL BARRANCO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|124|EL CEDRITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|125|LOS MIMBRES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|127|LA TETARRONA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|128|LOS ABADOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|130|EL PINO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|132|TORTUGAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|134|LOS CEDROS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|137|LA ESCONDIDA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|138|ESPIRITU SANTO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|142|LAS CARBONERAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|143|EL ESPEJO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|144|LA LONGANIZA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|145|LOS LAURELES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|146|LA LOMA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|147|LOS CARDOS DE ADJUNTAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|149|LOS DOS RIOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|150|AGUA NUEVA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|152|LOS LLANOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|153|EL TANQUE|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|155|LOS PINOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|160|ESTANCIA DE ARRIBA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|161|EL PORTILLITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|163|EL RANCHITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|164|LA CEJA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|165|LOS RUIZ|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|167|EL CUIJE|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|171|LAS CRUCES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|172|EL RANCHITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|176|EL HUERTO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|177|GUAJOLOTES I|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|180|EL SALITRE|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|181|LA CIENEGUITA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|184|ARROYO DE LOS BUEYES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|188|EL INFIERNILLO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|191|EL RANCHITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|194|SAN PEDRO DE ENMEDIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|197|SAN IGNACIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|200|LOS POZOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|203|LAGUNA HONDA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|207|LA YERBABUENA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|208|EL MIRADOR|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|210|SAN FRANCISCO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|212|BUENAVISTA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|214|RANCHO LOS DIAZ|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|215|SAN ISIDRO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|216|EL SALTO DEL REFUGIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|218|LAGUNITA DE PINEDO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|220|CABALLERIAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|221|LA LABORCILLA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|223|LAS MESITAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|228|LAS VIBORAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|229|LOS PINOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|230|LOS ALAMOS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|231|COYOTES|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|234|LAS AGUJAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|237|RANCHO NUEVO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|238|RIO DE LAS HUERTAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|239|LOS CABRAL|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|240|LA CRUZ|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|241|LAGUNITA DE LOS LANDA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|242|LOS OJOS DE AGUA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|243|SAN JUDAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|244|EL SAUCITO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|246|EL CUAJILOTE DE ABAJO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|248|LAS MANZANAS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|250|EL BAJIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|253|LA LAGUNITA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|255|EL SAUCILLO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|258|LA PROVIDENCIA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|260|SAN GREGORIO|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|261|SANTA FE|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|262|SANTA GERTRUDIS|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|264|PALAFOX|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|266|EL RINCON|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|268|SAN RAFAEL DE BUENAVISTA|RURAL
32|ZACATECAS|31|MONTE ESCOBEDO|270|RANCHO 22 DE JULIO|RURAL
32|ZACATECAS|32|MORELOS|1|MORELOS|URBANO(A)
32|ZACATECAS|32|MORELOS|2|BELLAVISTA|RURAL
32|ZACATECAS|32|MORELOS|3|GRANJAS MARICELA|RURAL
32|ZACATECAS|32|MORELOS|4|HACIENDA NUEVA|URBANO(A)
32|ZACATECAS|32|MORELOS|5|NORIA DE LOS GRINGOS|RURAL
32|ZACATECAS|32|MORELOS|6|PADRE SANTO|RURAL
32|ZACATECAS|32|MORELOS|7|LAS PILAS|RURAL
32|ZACATECAS|32|MORELOS|8|SAN PABLO|RURAL
32|ZACATECAS|32|MORELOS|9|EL SOCORRO|RURAL
32|ZACATECAS|32|MORELOS|10|EL TRIUNFO|RURAL
32|ZACATECAS|32|MORELOS|11|LOS ALAMITOS|RURAL
32|ZACATECAS|32|MORELOS|15|FIBRALU|RURAL
32|ZACATECAS|32|MORELOS|16|GRANJA LOS OLIVOS|RURAL
32|ZACATECAS|32|MORELOS|17|GRANJAS MARICELA|RURAL
32|ZACATECAS|32|MORELOS|18|LOS MARTINEZ|RURAL
32|ZACATECAS|32|MORELOS|19|SIN NOMBRE|RURAL
32|ZACATECAS|32|MORELOS|20|ESTACION PIMIENTA|RURAL
32|ZACATECAS|32|MORELOS|21|NORIA DE JUAN MANUEL|RURAL
32|ZACATECAS|32|MORELOS|22|LOS GARCIA|RURAL
32|ZACATECAS|32|MORELOS|23|AEROPUERTO|RURAL
32|ZACATECAS|32|MORELOS|24|GRANJAS JARVEL|RURAL
32|ZACATECAS|32|MORELOS|25|LOS POZOS|RURAL
32|ZACATECAS|32|MORELOS|26|EL RANCHITO|RURAL
32|ZACATECAS|32|MORELOS|27|RANCHO LOS ACUÑA|RURAL
32|ZACATECAS|32|MORELOS|28|RANCHO ISAIAS|RURAL
32|ZACATECAS|32|MORELOS|29|CANUTILLO|RURAL
32|ZACATECAS|32|MORELOS|30|LA CABAÑA|RURAL
32|ZACATECAS|32|MORELOS|31|EL CHICHARRON|RURAL
32|ZACATECAS|32|MORELOS|32|LOS CORDOBA|RURAL
32|ZACATECAS|32|MORELOS|33|LOS BARRIOS|RURAL
32|ZACATECAS|32|MORELOS|34|LOS SIFUENTES|RURAL
32|ZACATECAS|32|MORELOS|36|TANQUE DE LA LAMA|RURAL
32|ZACATECAS|32|MORELOS|37|EL CONEJO|RURAL
32|ZACATECAS|32|MORELOS|39|LOS TREJO|RURAL
32|ZACATECAS|32|MORELOS|41|LA JOYA|RURAL
32|ZACATECAS|32|MORELOS|42|LOTE 1|RURAL
32|ZACATECAS|32|MORELOS|43|POZO JULIA TREJO|RURAL
32|ZACATECAS|32|MORELOS|44|RANCHO SAN RAFAEL|RURAL
32|ZACATECAS|32|MORELOS|45|UNIDAD DE RIEGO SAN ISIDRO|RURAL
32|ZACATECAS|32|MORELOS|46|GRANJA ACUICOLA MIRANDA|RURAL
32|ZACATECAS|32|MORELOS|47|UNIDAD DE RIEGO SAN JOSE|RURAL
32|ZACATECAS|32|MORELOS|48|LOS PEREZ|RURAL
32|ZACATECAS|32|MORELOS|49|RANCHO SAN PEDRO|RURAL
32|ZACATECAS|32|MORELOS|50|NOPALES ALTOS|RURAL
32|ZACATECAS|32|MORELOS|51|RANCHO LOS ORTIZ (HERMANOS MURO)|RURAL
32|ZACATECAS|32|MORELOS|52|DOS MARIAS|RURAL
32|ZACATECAS|32|MORELOS|53|EL TALANCON|RURAL
32|ZACATECAS|32|MORELOS|54|LOS CORDONES|RURAL
32|ZACATECAS|32|MORELOS|55|SAN ANTONIO|RURAL
32|ZACATECAS|32|MORELOS|56|RANCHO EL ESPEJO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|1|MOYAHUA DE ESTRADA|URBANO(A)
32|ZACATECAS|33|MOYAHUA DE ESTRADA|4|EL AGUACATE|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|5|EL ALACRAN|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|6|ALAMEDA JUAREZ (SANTA ROSA)|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|8|ARROYO VERDE|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|10|ATECAJETE|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|11|ATEXCA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|12|AZOTEAS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|13|LOS BAJIOS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|16|BARRANCA DEL RIO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|18|BUENAVISTA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|20|LOS CEDRITOS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|21|LOS CEDROS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|22|LOS CHIQUEROS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|27|CORRAL DE PIEDRA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|28|LOS COYOTES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|29|CUXPALA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|32|LAS HIGUERAS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|33|HUEJOTITLAN|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|34|JESUS MARIA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|36|EL LIMON|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|39|MESA DE MEZCALES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|40|MESA DE ORTIZ DOMINGUEZ|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|45|MEZQUITUTA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|46|EL MIRADOR|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|52|LOS OTATES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|53|PALMAREJO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|54|LAS PALMAS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|55|LAS PAREDES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|58|PITAHAYITO DEL RIO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|62|LA PRESA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|63|LAS PRESAS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|66|RANCHO NUEVO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|67|EL SABINO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|69|SAN LORENZO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|80|VALENCIANA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|83|VICENTE GUERRERO (LA BOQUILLA)|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|85|PALO BLANCO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|87|LOS BARROS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|88|MEDIA LUNA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|91|LAS MARAVILLAS (RANCHO LAS MARAVILLAS)|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|97|SAN LORENZO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|99|EL PITAYO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|102|LOS TRONCONES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|103|LA BOQUILLA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|109|SANTA CRUZ|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|111|MESA SANTA TERESA|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|113|LOS PASTORES|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|116|LAS BATEAS|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|117|EL MAGUEY|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|122|LA TRINIDAD|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|125|EL PASO HONDO|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|130|RANCHO EL DULCE|RURAL
32|ZACATECAS|33|MOYAHUA DE ESTRADA|131|EJIDO DE PALMAREJO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|1|NOCHISTLAN DE MEJIA|URBANO(A)
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|3|LAS AGUJAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|4|EL ALAMO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|5|ALTO DE LA PALMITA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|6|LAS AMARILLAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|7|ARROYO COLORADO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|8|ARROYO HONDO DE ABAJO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|9|BARRANCA DE LAS AMARILLAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|10|BARRANCA DE MORENOS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|12|LOS BORROELES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|13|LA CANTERIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|14|CAPELLANIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|15|CAPULIN DE ABAJO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|16|CAPULIN DE ARRIBA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|17|LOS CARDOS DEL NORTE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|18|EL CARRIZAL|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|20|CERRO DE SAN MIGUEL|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|21|CERRO GRANDE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|23|LA CIENEGA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|24|CINCO OJOS DE AGUA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|25|EL CIPRES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|26|LA COFRADIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|27|LAS CRUCES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|28|DANIEL CAMARENA (LAS ANIMAS)|URBANO(A)
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|29|LAS DELICIAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|30|PIEDRA PARADA (EMILIANO ZAPATA)|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|32|LA ESTANCIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|33|GABRIEL LOPEZ|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|34|LOS GONZALEZ|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|36|LA HUERTA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|38|HUISCOLCO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|39|ICUATA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|40|LOS JABALIES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|41|LA JABONERA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|42|EL JAGUEY|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|43|JAPOTICA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|44|EL JARAL DE LA SIERRA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|45|JESUS MARIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|46|JOCOYOLE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|47|LABOR DE ABAJO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|48|LA LABOR|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|49|LA LAGUNA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|50|EL LLANITO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|52|LLANO GRANDE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|54|LA MAJADA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|55|MESA DE LA PROVIDENCIA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|56|MESA DE FRIAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|57|MESA DE LA MAGDALENA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|58|MESA DE LOS OCOTES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|59|MESA DE LOS OCOTES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|60|MESA DE SAN JUAN|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|61|EL MIRTO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|62|MOCTEZUMA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|63|EL MOLINO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|64|MONTE DE DURANES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|65|MONTE DE YAÑEZ|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|66|LA NOCHE BUENA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|68|LA PALMA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|69|LAS PALMAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|70|PALO HERRADO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|71|PASO DE OROZCO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|72|EL PEINE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|73|EL PICACHO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|74|PIEDRAS COLORADAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|75|LAS PILAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|76|PLAN DEL SAUZ|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|77|EL POCHOTE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|80|PORVENIR DEL NORTE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|81|PORVENIR DE ORIENTE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|82|PRESA DE GOBIERNO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|83|LAS PRESITAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|84|PRIMERO DE MAYO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|85|PUERTO DEL AIRE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|87|RANCHO VIEJO DEL SUR|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|90|RINCON DE TORRES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|91|LA RINCONADA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|92|RIO ANCHO DE ARRIBA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|93|EL RODEO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|94|EL SALTO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|96|SAN MARCOS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|97|SAN MARTIN|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|98|SAN ROQUE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|99|LOS SANDOVALES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|100|SANTA GERTRUDIS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|101|SANTA RITA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|104|EL SITIO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|106|SOMBRERETILLO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|108|TLACHICHILA|URBANO(A)
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|111|TOYAHUA DE ABAJO|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|112|TOYAHUA DE ARRIBA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|113|LAS TROJES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|114|EL TUICHE|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|115|EL TUNAL|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|116|LAS TUZAS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|117|LA UVA|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|118|VALLECITOS|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|119|VELADORES|RURAL
32|ZACATECAS|34|NOCHISTLAN DE MEJIA|120|LA VILLITA|RURAL
